"title","artists","date","duration","genre","award","nation"
"Twerk","City Girls","8 gennaio 2019","2:46","Miami bass","1_platino","usa"
"Vision of Love","Mariah Carey","15 maggio 1990","3:31","","1_platino","usa"
"Uprising","Muse","4 agosto 2009  (vedi date di pubblicazione)","5:02","Hard rock","1_platino","usa"
"Versace on the Floor","Bruno Mars","4 novembre 2016 come singolo promozionale - 12 giugno 2017 pubblicazione ufficiale a livello mondiale","4:21","Contemporary R&B","1_platino","usa"
"Under the Bridge","Red Hot Chili Peppers","10 marzo 1992","4:21","Rock alternativo","1_platino","usa"
"Up Where We Belong","Joe Cocker,Jennifer Warnes","22 luglio 1982","3:45 .","Rock,,Pop","1_platino","usa"
"Walk","Comethazine","24 agosto 2018","1:36","Hip hop","1_platino","usa"
"Urban Legend","T.I.","30 novembre 2004","71:35","Southern hip hop,,Gangsta rap,,Conscious hip hop","1_platino","usa"
"Valentino","24kGoldn","25 gennaio 2019","2:59","Hip hop","1_platino","usa"
"Waiting for a Girl Like You","Foreigner","novembre 1981","4:53","Pop rock,,Soft rock,,Power ballad","1_platino","usa"
"Wake Me Up Before You Go-Go","Wham!","1984","3:50","Pop","1_platino","usa"
"Wait and Bleed","Slipknot","2000","2:27,(versione album),,2:30,(versione radiofonica)","Nu metal","1_platino","usa"
"U + Ur Hand","Pink","28 agosto 2006 (UK)  31 ottobre 2006  (USA radio)","3:34","Pop rock","1_platino","usa"
"Wake Up Call","Maroon 5","7 agosto 2007","3:21","Funk rock,,Elettropop","1_platino","usa"
"Wake Me Up When September Ends","Green Day","13 giugno 2005","4:38","","1_platino","usa"
"We Still in This Bitch","B.o.B","8 gennaio 2013","4:07","Trap,,Southern hip hop","1_platino","usa"
"Troublemaker","Olly Murs","12 ottobre 2012","3:06","Pop,,Hip hop,,Funk rock","1_platino","usa"
"Waiting for the End","Linkin Park","1º ottobre 2010  1º novembre 2010 (CD)","3:51","Space rock,,Rap rock,,Trip hop","1_platino","usa"
"Walk Me Home","Pink","20 febbraio 2019","2:57","Pop","1_platino","usa"
"Walk Em Down","NLE Choppa","19 marzo 2020","2:53","Hip hop","1_platino","usa"
"Wannabe","Spice Girls","26 giugno 1996    8 luglio 1996   26 agosto 1996   14 gennaio 1997 ","2:52","Pop","1_platino","usa"
"Waterfalls","TLC","29 maggio 1995","4:18","Contemporary R&B,,Hip hop soul","1_platino","usa"
"We No Speak Americano","Yolanda Be Cool","27 febbraio 2010","4:29","Electro swing","1_platino","usa"
"Watch","Billie Eilish","30 giugno 2017","2:57","Indie pop","1_platino","usa"
"Wall to Wall","Chris Brown","27 maggio 2007","3:45","Contemporary R&B,,Elettrorap","1_platino","usa"
"Whatta Man","Salt-n-Pepa","1994","4:42","Old school hip hop,,Hip hop soul","1_platino","usa"
"Wanna Be Startin' Somethin'","Michael Jackson","8 maggio 1983","4:19,,(Single Edit),,6:03,,(Album Version)","Funk,,Disco,,Rhythm and blues","1_platino","usa"
"Wet the Bed","Chris Brown","13 settembre 2011","4:26","Contemporary R&B,,Dirty rap","1_platino","usa"
"The Way You Make Me Feel","Michael Jackson","9 novembre 1987","4:26,,(7"" Edit),,4:58,,(Album Version)","Rhythm and blues,,Pop,,Funk","1_platino","usa"
"Warriors","Imagine Dragons","17 settembre 2014","2:51","Rock alternativo","1_platino","usa"
"Welcome to New York","Taylor Swift","21 ottobre 2014","3:32","Elettropop","1_platino","usa"
"Waves","Mr Probz","22 novembre 2013","2:54","Hip hop","1_platino","usa"
"The Way I Am","Eminem","7 settembre 2000","","Hardcore hip hop,,Midwest hip hop,,Alternative hip hop","1_platino","usa"
"What a Man Gotta Do","Jonas Brothers","17 gennaio 2020","3:00","Pop rock","1_platino","usa"
"When Doves Cry","Prince","16 maggio 1984","3:47","Synth pop,,Pop rock","1_platino","usa"
"When Can I See You Again?","Owl City","26 ottobre 2012","3:40","Dance pop,,Synth pop","1_platino","usa"
"Where'd You Go","Fort Minor","14 aprile 2006","3:55","Pop rap","1_platino","usa"
"What About Us","Pink","10 agosto 2017","4:29","Pop,,Post-disco","1_platino","usa"
"When You're Gone","Avril Lavigne","6 Maggio 2007","4:00","Pop rock,,Pop","1_platino","usa"
"We Are the World","USA for Africa","7 marzo 1985","6:22 (versione ridotta),,7:19 (versione estesa)","Pop,,Gospel","1_platino","usa"
"Where Is the Love?","Black Eyed Peas,,accreditati come The Black Eyed Peas","4 dicembre 2003","4:32","Conscious hip hop","1_platino","usa"
"Will He","Joji","17 ottobre 2017","3:22","Alternative R&B,,Lo-fi","1_platino","usa"
"What a Wonderful World","Louis Armstrong","1967","2:25","Jazz,,Pop,,Ballata","1_platino","usa"
"Whip My Hair","Willow Smith","26 ottobre 2010  (date di pubblicazione)","3:13","Elettropop,,Dance pop,,Pop rap,,Teen pop","1_platino","usa"
"Wild","Troye Sivan","4 settembre 2015","3:48","Elettropop,,Dream pop","1_platino","usa"
"Who Do You Love","The Chainsmokers","7 febbraio 2019","3:46","Dance","1_platino","usa"
"Who Says","Selena Gomez & the Scene","14 marzo 2011","3:15","Teen pop","1_platino","usa"
"Where Them Girls At","David Guetta","2 maggio 2011","3:17","Electro house,,Hip house","1_platino","usa"
"When We Were Young","Adele","22 gennaio 2016","4:50","Pop soul","1_platino","usa"
"Who'll Stop the Rain","Creedence Clearwater Revival","1970","","Folk rock","1_platino","usa"
"Will You Be There","Michael Jackson","28 giugno 1993","3:40,,(Radio/Single Edit),,7:40,,(Album Version)","Gospel,,Ballata","1_platino","usa"
"Wish Wish","DJ Khaled","17 maggio 2019","3:22","Hip hop,,Trap","1_platino","usa"
"Wicked Games","The Weeknd","settembre 2012","4:41","Alternative R&B","1_platino","usa"
"Who Knew","Pink","8 maggio 2006 ( USA radio)  29 maggio 2006 ( UK )  26 giugno 2007 (U.S. radio re-release)","3:28","Pop,,Pop rock","1_platino","usa"
"White Rabbit","Jefferson Airplane","24 giugno 1967","2:31","Rock psichedelico,,Acid rock","1_platino","usa"
"Who's That Girl","Madonna","30 giugno 1987","3:58","Pop latino,,Pop","1_platino","usa"
"Wish You Were Gay","Billie Eilish","4 marzo 2019","3:41","Pop","1_platino","usa"
"Work","Iggy Azalea","17 marzo 2013","3:43","Trap","1_platino","usa"
"With You","Jessica Simpson","13 ottobre 2003","3:12","Pop","1_platino","usa"
"You Give Good Love","Whitney Houston","5 febbraio 1985","min,: 37,s","Contemporary R&B,,Pop","1_platino","usa"
"Writing's on the Wall","Sam Smith","25 settembre 2015","4:38","Easy listening","1_platino","usa"
"Yellow Hearts","Ant Saunders","18 giugno 2019","3:43","Alternative hip hop","1_platino","usa"
"Xanny","Billie Eilish","29 marzo 2019","4:03","Indie pop","1_platino","usa"
"Work Bitch","Britney Spears","16 settembre 2013","4:07","Electronic dance music","1_platino","usa"
"You Don't Know","Eminem","7 novembre 2006","","Southern hip hop,,Crunk,,Gangsta rap","1_platino","usa"
"You Broke Me First","Tate McRae","17 aprile 2020","2:49","Ballata","1_platino","usa"
"Without You","David Guetta","27 settembre 2011","3:28","Elettropop,,Progressive house","1_platino","usa"
"Wow","Post Malone","24 dicembre 2018","2:29","Hip hop","1_platino","usa"
"XO","Beyoncé","16 dicembre 2013","3:35","Pop,,Contemporary R&B","1_platino","usa"
"You're Makin' Me High","Toni Braxton","21 maggio 1996","4:27","Contemporary R&B","1_platino","usa"
"You're My Best Friend / '39","Queen","18 maggio 1976","6:21","Glam rock,,Pop rock,,Album-oriented rock,,Folk rock,,Skiffle","1_platino","usa"
"You Are Not Alone","Michael Jackson","15 Agosto 1995","5:45","Contemporary R&B,,Pop","1_platino","usa"
"You Make Me Wanna","Usher","5 agosto 1997","3:39","Contemporary R&B","1_platino","usa"
"You Should Be Sad","Halsey","10 gennaio 2020","3:25","Ballata,,Country","1_platino","usa"
"You're Not Sorry","Taylor Swift","28 ottobre 2008","4:21","Country rock","1_platino","usa"
"Young and Beautiful","Lana Del Rey","23 aprile 2013","3:56","Rock alternativo,,Indie pop,,Pop barocco,,Easy listening","1_platino","usa"
"You Make It Feel like Christmas","Gwen Stefani","22 settembre 2017","2:37","Musica natalizia,,Pop","1_platino","usa"
"You're Still the One","Shania Twain","27 gennaio 1998","3:19","Country pop,,Pop","1_platino","usa"
"Your Love","Nicki Minaj","1º giugno 2010  (Date di pubblicazione)","4:04","Pop rap","1_platino","usa"
"You Da One","Rihanna","14 novembre 2011  (date di pubblicazione)","3:19","Dancehall reggae,,Dubstep","1_platino","usa"
